Apartment_Name,Apartment_Location,Apartment_Rent,Apartment_Deposit,Apartment_Negotiable,Apartment_Image_URL,Apartment_Latitude,Apartment_Longitude,Amenity_Name,Amenity_Category,Amenity_Latitude,Amenity_Longitude,Amenity_Address
2 BHK Flat  In Vanshri Apartments for Rent  In Bavdhan,"Vanshri Apartments,, Prabhat Housing Society, Sagar Co-Operative Housing Society, Bavdhan, Pune","₹ 22,000No Extra Maintenance","₹75,000",Rent (Negotiable),https://images.nobroker.in/images/8a9f94827ace5073017acea8d61a2b6c/8a9f94827ace5073017acea8d61a2b6c_93045_21617_medium.jpg,18.4642771,73.8198096,Sargam Bhel and Snacks,Breakfast spot,18.471479,73.863294,"Sargam Society (Sargam Apartment, near Rao Nursing Home, Bibwewadi), Pune 411037, Mahārāshtra"
2 BHK Flat  In Vanshri Apartments for Rent  In Bavdhan,"Vanshri Apartments,, Prabhat Housing Society, Sagar Co-Operative Housing Society, Bavdhan, Pune","₹ 22,000No Extra Maintenance","₹75,000",Rent (Negotiable),https://images.nobroker.in/images/8a9f94827ace5073017acea8d61a2b6c/8a9f94827ace5073017acea8d61a2b6c_93045_21617_medium.jpg,18.4642771,73.8198096,Maratha Darbar,Indian restaurant,18.429294,73.840593,"941735, Maharashtra"
2 BHK Flat  In Vanshri Apartments for Rent  In Bavdhan,"Vanshri Apartments,, Prabhat Housing Society, Sagar Co-Operative Housing Society, Bavdhan, Pune","₹ 22,000No Extra Maintenance","₹75,000",Rent (Negotiable),https://images.nobroker.in/images/8a9f94827ace5073017acea8d61a2b6c/8a9f94827ace5073017acea8d61a2b6c_93045_21617_medium.jpg,18.4642771,73.8198096,Dari pool spot,Tea room,18.429436,73.842277,931735
2 BHK Flat  In Vanshri Apartments for Rent  In Bavdhan,"Vanshri Apartments,, Prabhat Housing Society, Sagar Co-Operative Housing Society, Bavdhan, Pune","₹ 22,000No Extra Maintenance","₹75,000",Rent (Negotiable),https://images.nobroker.in/images/8a9f94827ace5073017acea8d61a2b6c/8a9f94827ace5073017acea8d61a2b6c_93045_21617_medium.jpg,18.4642771,73.8198096,NPB Restaurant,Restaurant,18.442929,73.781087,"Sinhagad Road (Khadakwasla), Pune 411024, Mahārāshtra"
2 BHK Flat  In Vanshri Apartments for Rent  In Bavdhan,"Vanshri Apartments,, Prabhat Housing Society, Sagar Co-Operative Housing Society, Bavdhan, Pune","₹ 22,000No Extra Maintenance","₹75,000",Rent (Negotiable),https://images.nobroker.in/images/8a9f94827ace5073017acea8d61a2b6c/8a9f94827ace5073017acea8d61a2b6c_93045_21617_medium.jpg,18.4642771,73.8198096,Khatri Ice Cream and Mastani,Ice cream parlor,18.470303,73.821166,"Manikbaug (Sinhagad Road), Pune 411051, Mahārāshtra"
2 BHK Flat  In Vanshri Apartments for Rent  In Bavdhan,"Vanshri Apartments,, Prabhat Housing Society, Sagar Co-Operative Housing Society, Bavdhan, Pune","₹ 22,000No Extra Maintenance","₹75,000",Rent (Negotiable),https://images.nobroker.in/images/8a9f94827ace5073017acea8d61a2b6c/8a9f94827ace5073017acea8d61a2b6c_93045_21617_medium.jpg,18.4642771,73.8198096,Café Coffee Day,Café,18.462161,73.823517,"Narhe (Narhe,NH-4), Pune, Mahārāshtra"
2 BHK Flat  In Vanshri Apartments for Rent  In Bavdhan,"Vanshri Apartments,, Prabhat Housing Society, Sagar Co-Operative Housing Society, Bavdhan, Pune","₹ 22,000No Extra Maintenance","₹75,000",Rent (Negotiable),https://images.nobroker.in/images/8a9f94827ace5073017acea8d61a2b6c/8a9f94827ace5073017acea8d61a2b6c_93045_21617_medium.jpg,18.4642771,73.8198096,Subway,Deli,18.472079,73.829897,"Law College Road, 941735"
2 BHK Flat  In Vanshri Apartments for Rent  In Bavdhan,"Vanshri Apartments,, Prabhat Housing Society, Sagar Co-Operative Housing Society, Bavdhan, Pune","₹ 22,000No Extra Maintenance","₹75,000",Rent (Negotiable),https://images.nobroker.in/images/8a9f94827ace5073017acea8d61a2b6c/8a9f94827ace5073017acea8d61a2b6c_93045_21617_medium.jpg,18.4642771,73.8198096,Baskin Robbins,Ice cream parlor,18.477962,73.824075,"Sinhagad Road, Pune 411052, Mahārāshtra"
2 BHK Flat  In Vanshri Apartments for Rent  In Bavdhan,"Vanshri Apartments,, Prabhat Housing Society, Sagar Co-Operative Housing Society, Bavdhan, Pune","₹ 22,000No Extra Maintenance","₹75,000",Rent (Negotiable),https://images.nobroker.in/images/8a9f94827ace5073017acea8d61a2b6c/8a9f94827ace5073017acea8d61a2b6c_93045_21617_medium.jpg,18.4642771,73.8198096,McDonald's,Burger joint,18.476361,73.822553,941735
2 BHK Flat  In Vanshri Apartments for Rent  In Bavdhan,"Vanshri Apartments,, Prabhat Housing Society, Sagar Co-Operative Housing Society, Bavdhan, Pune","₹ 22,000No Extra Maintenance","₹75,000",Rent (Negotiable),https://images.nobroker.in/images/8a9f94827ace5073017acea8d61a2b6c/8a9f94827ace5073017acea8d61a2b6c_93045_21617_medium.jpg,18.4642771,73.8198096,Domino's Pizza,Pizzeria,18.477336,73.823679,"Prime House, Ground Floor, Gf 32, Meghdoot Park Road, Sayaji Circle, Pune 411051, Mahārāshtra"
2 BHK Flat  In Vanshri Apartments for Rent  In Bavdhan,"Vanshri Apartments,, Prabhat Housing Society, Sagar Co-Operative Housing Society, Bavdhan, Pune","₹ 22,000No Extra Maintenance","₹75,000",Rent (Negotiable),https://images.nobroker.in/images/8a9f94827ace5073017acea8d61a2b6c/8a9f94827ace5073017acea8d61a2b6c_93045_21617_medium.jpg,18.4642771,73.8198096,McDonald's,Burger joint,18.458213,73.806975,"Next To Lokmat Press (Sinhagad Road), Pune 941735, Mahārāshtra"
2 BHK Flat  In Vanshri Apartments for Rent  In Bavdhan,"Vanshri Apartments,, Prabhat Housing Society, Sagar Co-Operative Housing Society, Bavdhan, Pune","₹ 22,000No Extra Maintenance","₹75,000",Rent (Negotiable),https://images.nobroker.in/images/8a9f94827ace5073017acea8d61a2b6c/8a9f94827ace5073017acea8d61a2b6c_93045_21617_medium.jpg,18.4642771,73.8198096,Khatris Ice Cream And Mastani,Ice cream parlor,18.49014,73.825978,"Vitthal Mandir (near rajaram mandir), Pune, Mahārāshtra"
2 BHK Flat  In Vanshri Apartments for Rent  In Bavdhan,"Vanshri Apartments,, Prabhat Housing Society, Sagar Co-Operative Housing Society, Bavdhan, Pune","₹ 22,000No Extra Maintenance","₹75,000",Rent (Negotiable),https://images.nobroker.in/images/8a9f94827ace5073017acea8d61a2b6c/8a9f94827ace5073017acea8d61a2b6c_93045_21617_medium.jpg,18.4642771,73.8198096,Hotel Relax,Diner,18.467084,73.827059,"Survey No 138, Nanded Phata, Pune 411041, Maharashtra"
2 BHK Flat  In Vanshri Apartments for Rent  In Bavdhan,"Vanshri Apartments,, Prabhat Housing Society, Sagar Co-Operative Housing Society, Bavdhan, Pune","₹ 22,000No Extra Maintenance","₹75,000",Rent (Negotiable),https://images.nobroker.in/images/8a9f94827ace5073017acea8d61a2b6c/8a9f94827ace5073017acea8d61a2b6c_93045_21617_medium.jpg,18.4642771,73.8198096,Pu La Deshpande Garden,Garden,18.493185,73.835838,"Sinhgad Road (Sinhagad road), Pune 941735, Mahārāshtra"
2 BHK Flat  In Vanshri Apartments for Rent  In Bavdhan,"Vanshri Apartments,, Prabhat Housing Society, Sagar Co-Operative Housing Society, Bavdhan, Pune","₹ 22,000No Extra Maintenance","₹75,000",Rent (Negotiable),https://images.nobroker.in/images/8a9f94827ace5073017acea8d61a2b6c/8a9f94827ace5073017acea8d61a2b6c_93045_21617_medium.jpg,18.4642771,73.8198096,Taljai Tekadi,Mountain,18.481783,73.845456,"Sahakar, Pune 411009, Mahārāshtra"
2 BHK Flat  In Vanshri Apartments for Rent  In Bavdhan,"Vanshri Apartments,, Prabhat Housing Society, Sagar Co-Operative Housing Society, Bavdhan, Pune","₹ 22,000No Extra Maintenance","₹75,000",Rent (Negotiable),https://images.nobroker.in/images/8a9f94827ace5073017acea8d61a2b6c/8a9f94827ace5073017acea8d61a2b6c_93045_21617_medium.jpg,18.4642771,73.8198096,Richie Rich,Café,18.457246,73.852545,"Shop No 33, Behind Bharti Vidhyapith, Bharti (Katraj), Pune 411046, Mahārāshtra"
2 BHK Flat  In Vanshri Apartments for Rent  In Bavdhan,"Vanshri Apartments,, Prabhat Housing Society, Sagar Co-Operative Housing Society, Bavdhan, Pune","₹ 22,000No Extra Maintenance","₹75,000",Rent (Negotiable),https://images.nobroker.in/images/8a9f94827ace5073017acea8d61a2b6c/8a9f94827ace5073017acea8d61a2b6c_93045_21617_medium.jpg,18.4642771,73.8198096,Café Coffee Day,Coffee shop,18.457613,73.845218,"Behind Bharti Vidyapeeth, Katraj, Pune 411046, Mahārāshtra"
2 BHK Flat  In Vanshri Apartments for Rent  In Bavdhan,"Vanshri Apartments,, Prabhat Housing Society, Sagar Co-Operative Housing Society, Bavdhan, Pune","₹ 22,000No Extra Maintenance","₹75,000",Rent (Negotiable),https://images.nobroker.in/images/8a9f94827ace5073017acea8d61a2b6c/8a9f94827ace5073017acea8d61a2b6c_93045_21617_medium.jpg,18.4642771,73.8198096,Café Coffee Day,Café,18.440866,73.839785,"Inside Sidhivinayak Aangan Katraj Bypass (Khadakvasla), Pune 411046, Mahārāshtra"
2 BHK Flat  In Vanshri Apartments for Rent  In Bavdhan,"Vanshri Apartments,, Prabhat Housing Society, Sagar Co-Operative Housing Society, Bavdhan, Pune","₹ 22,000No Extra Maintenance","₹75,000",Rent (Negotiable),https://images.nobroker.in/images/8a9f94827ace5073017acea8d61a2b6c/8a9f94827ace5073017acea8d61a2b6c_93045_21617_medium.jpg,18.4642771,73.8198096,McDonald's,Burger joint,18.45161,73.844559,941735
2 BHK Flat  In Vanshri Apartments for Rent  In Bavdhan,"Vanshri Apartments,, Prabhat Housing Society, Sagar Co-Operative Housing Society, Bavdhan, Pune","₹ 22,000No Extra Maintenance","₹75,000",Rent (Negotiable),https://images.nobroker.in/images/8a9f94827ace5073017acea8d61a2b6c/8a9f94827ace5073017acea8d61a2b6c_93045_21617_medium.jpg,18.4642771,73.8198096,Café Coffee Day,Café,18.457104,73.851745,"2 Bharati Vihar, Bharati Vidyapeeth Back Market (Katraj), Pune 941735, Mahārāshtra"
2 BHK Flat  In Vanshri Apartments for Rent  In Bavdhan,"Vanshri Apartments,, Prabhat Housing Society, Sagar Co-Operative Housing Society, Bavdhan, Pune","₹ 22,000No Extra Maintenance","₹75,000",Rent (Negotiable),https://images.nobroker.in/images/8a9f94827ace5073017acea8d61a2b6c/8a9f94827ace5073017acea8d61a2b6c_93045_21617_medium.jpg,18.4642771,73.8198096,Relax Pure Veg,Restaurant,18.490283,73.849743,"Tulsibag Colony, Sahakar (Sahakar Nagar-Parvati Darshan), Pune 411009, Mahārāshtra"
2 BHK Flat  In Vanshri Apartments for Rent  In Bavdhan,"Vanshri Apartments,, Prabhat Housing Society, Sagar Co-Operative Housing Society, Bavdhan, Pune","₹ 22,000No Extra Maintenance","₹75,000",Rent (Negotiable),https://images.nobroker.in/images/8a9f94827ace5073017acea8d61a2b6c/8a9f94827ace5073017acea8d61a2b6c_93045_21617_medium.jpg,18.4642771,73.8198096,Katraj Dairy,Dining and drinking,18.454413,73.858239,"Pune, Mahārāshtra"
2 BHK Flat  In Vanshri Apartments for Rent  In Bavdhan,"Vanshri Apartments,, Prabhat Housing Society, Sagar Co-Operative Housing Society, Bavdhan, Pune","₹ 22,000No Extra Maintenance","₹75,000",Rent (Negotiable),https://images.nobroker.in/images/8a9f94827ace5073017acea8d61a2b6c/8a9f94827ace5073017acea8d61a2b6c_93045_21617_medium.jpg,18.4642771,73.8198096,Parvati,Hiking trail,18.498149,73.849492,"Pune, Mahārāshtra"
2 BHK Flat  In Vanshri Apartments for Rent  In Bavdhan,"Vanshri Apartments,, Prabhat Housing Society, Sagar Co-Operative Housing Society, Bavdhan, Pune","₹ 22,000No Extra Maintenance","₹75,000",Rent (Negotiable),https://images.nobroker.in/images/8a9f94827ace5073017acea8d61a2b6c/8a9f94827ace5073017acea8d61a2b6c_93045_21617_medium.jpg,18.4642771,73.8198096,Nisarg Seafood Restaurant,Indian restaurant,18.506647,73.832137,"6/1, Nal Stop (Between Karve Road & Mhatre Bridge), Pune 411004, Mahārāshtra"
2 BHK Flat  In Vanshri Apartments for Rent  In Bavdhan,"Vanshri Apartments,, Prabhat Housing Society, Sagar Co-Operative Housing Society, Bavdhan, Pune","₹ 22,000No Extra Maintenance","₹75,000",Rent (Negotiable),https://images.nobroker.in/images/8a9f94827ace5073017acea8d61a2b6c/8a9f94827ace5073017acea8d61a2b6c_93045_21617_medium.jpg,18.4642771,73.8198096,Katraj Milk Parlour,Dessert shop,18.454462,73.8535,Katraj (Pune-Satara Rd)
2 BHK Flat  In Vanshri Apartments for Rent  In Bavdhan,"Vanshri Apartments,, Prabhat Housing Society, Sagar Co-Operative Housing Society, Bavdhan, Pune","₹ 22,000No Extra Maintenance","₹75,000",Rent (Negotiable),https://images.nobroker.in/images/8a9f94827ace5073017acea8d61a2b6c/8a9f94827ace5073017acea8d61a2b6c_93045_21617_medium.jpg,18.4642771,73.8198096,Nimantran Restaurant and Bar,Indian restaurant,18.48627,73.858799,"Near Pune Satara Road (near city pride swarget), Pune 941735, Mahārāshtra"
2 BHK Flat  In Vanshri Apartments for Rent  In Bavdhan,"Vanshri Apartments,, Prabhat Housing Society, Sagar Co-Operative Housing Society, Bavdhan, Pune","₹ 22,000No Extra Maintenance","₹75,000",Rent (Negotiable),https://images.nobroker.in/images/8a9f94827ace5073017acea8d61a2b6c/8a9f94827ace5073017acea8d61a2b6c_93045_21617_medium.jpg,18.4642771,73.8198096,Domino's Pizza,Pizzeria,18.459164,73.785974,"Destination Center, Pune 941735, Mahārāshtra"
2 BHK Flat  In Vanshri Apartments for Rent  In Bavdhan,"Vanshri Apartments,, Prabhat Housing Society, Sagar Co-Operative Housing Society, Bavdhan, Pune","₹ 22,000No Extra Maintenance","₹75,000",Rent (Negotiable),https://images.nobroker.in/images/8a9f94827ace5073017acea8d61a2b6c/8a9f94827ace5073017acea8d61a2b6c_93045_21617_medium.jpg,18.4642771,73.8198096,Jagaat Bhaari Kolhapuri,Indian restaurant,18.488157,73.857064,"Opposite City Pride, Near Bhapkar Petrol Pump Satara Road, Satara Road (Satara Road), Pune 411009, Mahārāshtra"
2 BHK Flat  In Vanshri Apartments for Rent  In Bavdhan,"Vanshri Apartments,, Prabhat Housing Society, Sagar Co-Operative Housing Society, Bavdhan, Pune","₹ 22,000No Extra Maintenance","₹75,000",Rent (Negotiable),https://images.nobroker.in/images/8a9f94827ace5073017acea8d61a2b6c/8a9f94827ace5073017acea8d61a2b6c_93045_21617_medium.jpg,18.4642771,73.8198096,Muktai Coffee Shop,Café,18.462637,73.814558,"Pune 941735, Mahārāshtra"
2 BHK Flat  In Vanshri Apartments for Rent  In Bavdhan,"Vanshri Apartments,, Prabhat Housing Society, Sagar Co-Operative Housing Society, Bavdhan, Pune","₹ 22,000No Extra Maintenance","₹75,000",Rent (Negotiable),https://images.nobroker.in/images/8a9f94827ace5073017acea8d61a2b6c/8a9f94827ace5073017acea8d61a2b6c_93045_21617_medium.jpg,18.4642771,73.8198096,National Water Academy,Government building,18.452196,73.792301,
2 BHK Flat  In Vanshri Apartments for Rent  In Bavdhan,"Vanshri Apartments,, Prabhat Housing Society, Sagar Co-Operative Housing Society, Bavdhan, Pune","₹ 22,000No Extra Maintenance","₹75,000",Rent (Negotiable),https://images.nobroker.in/images/8a9f94827ace5073017acea8d61a2b6c/8a9f94827ace5073017acea8d61a2b6c_93045_21617_medium.jpg,18.4642771,73.8198096,Domino's Pizza,Pizzeria,18.458498,73.857756,941735
2 BHK Flat  In Vanshri Apartments for Rent  In Bavdhan,"Vanshri Apartments,, Prabhat Housing Society, Sagar Co-Operative Housing Society, Bavdhan, Pune","₹ 22,000No Extra Maintenance","₹75,000",Rent (Negotiable),https://images.nobroker.in/images/8a9f94827ace5073017acea8d61a2b6c/8a9f94827ace5073017acea8d61a2b6c_93045_21617_medium.jpg,18.4642771,73.8198096,Dhayreswar Mandir,Temple,18.434731,73.829662,"Dhayri, Pune 941735, Mahārāshtra"
2 BHK Flat  In Vanshri Apartments for Rent  In Bavdhan,"Vanshri Apartments,, Prabhat Housing Society, Sagar Co-Operative Housing Society, Bavdhan, Pune","₹ 22,000No Extra Maintenance","₹75,000",Rent (Negotiable),https://images.nobroker.in/images/8a9f94827ace5073017acea8d61a2b6c/8a9f94827ace5073017acea8d61a2b6c_93045_21617_medium.jpg,18.4642771,73.8198096,Café Coffee Day,Café,18.4888,73.857795,"City Pride Multiplex, Ground Floor, Satara Road, Market Yard, Arihant Society, Maharshi (Pune Satara Road), Pune 411037, Mahārāshtra"
2 BHK Flat  In Vanshri Apartments for Rent  In Bavdhan,"Vanshri Apartments,, Prabhat Housing Society, Sagar Co-Operative Housing Society, Bavdhan, Pune","₹ 22,000No Extra Maintenance","₹75,000",Rent (Negotiable),https://images.nobroker.in/images/8a9f94827ace5073017acea8d61a2b6c/8a9f94827ace5073017acea8d61a2b6c_93045_21617_medium.jpg,18.4642771,73.8198096,Pizza Hut,Pizzeria,18.457681,73.858647,"Green Park, Pune Satara Road, Katraj (Katraj), Pune 411046, Mahārāshtra"
2 BHK Flat  In Vanshri Apartments for Rent  In Bavdhan,"Vanshri Apartments,, Prabhat Housing Society, Sagar Co-Operative Housing Society, Bavdhan, Pune","₹ 22,000No Extra Maintenance","₹75,000",Rent (Negotiable),https://images.nobroker.in/images/8a9f94827ace5073017acea8d61a2b6c/8a9f94827ace5073017acea8d61a2b6c_93045_21617_medium.jpg,18.4642771,73.8198096,Little Bytes,Fast food restaurant,18.462988,73.85343,941735
2 BHK Flat  In Vanshri Apartments for Rent  In Bavdhan,"Vanshri Apartments,, Prabhat Housing Society, Sagar Co-Operative Housing Society, Bavdhan, Pune","₹ 22,000No Extra Maintenance","₹75,000",Rent (Negotiable),https://images.nobroker.in/images/8a9f94827ace5073017acea8d61a2b6c/8a9f94827ace5073017acea8d61a2b6c_93045_21617_medium.jpg,18.4642771,73.8198096,Destination Centre,Grocery store,18.459909,73.785786,
2 BHK Flat  In Vanshri Apartments for Rent  In Bavdhan,"Vanshri Apartments,, Prabhat Housing Society, Sagar Co-Operative Housing Society, Bavdhan, Pune","₹ 22,000No Extra Maintenance","₹75,000",Rent (Negotiable),https://images.nobroker.in/images/8a9f94827ace5073017acea8d61a2b6c/8a9f94827ace5073017acea8d61a2b6c_93045_21617_medium.jpg,18.4642771,73.8198096,Hotel Yashraj,Snack place,18.459917,73.785512,"Haveli 411041, Mahārāshtra"
2 BHK Flat  In Vanshri Apartments for Rent  In Bavdhan,"Vanshri Apartments,, Prabhat Housing Society, Sagar Co-Operative Housing Society, Bavdhan, Pune","₹ 22,000No Extra Maintenance","₹75,000",Rent (Negotiable),https://images.nobroker.in/images/8a9f94827ace5073017acea8d61a2b6c/8a9f94827ace5073017acea8d61a2b6c_93045_21617_medium.jpg,18.4642771,73.8198096,Asavari,Residential building,18.458039,73.785206,"Nanded Shivane Link Road, Pune 411041, Mahārāshtra"
2 BHK Flat  In Vanshri Apartments for Rent  In Bavdhan,"Vanshri Apartments,, Prabhat Housing Society, Sagar Co-Operative Housing Society, Bavdhan, Pune","₹ 22,000No Extra Maintenance","₹75,000",Rent (Negotiable),https://images.nobroker.in/images/8a9f94827ace5073017acea8d61a2b6c/8a9f94827ace5073017acea8d61a2b6c_93045_21617_medium.jpg,18.4642771,73.8198096,My Idea Store,Telecommunication service,18.468153,73.784724,"Sr No 68/1, Shivkamal Prestige, Ug Floor, Nda Road, Nr Yashorahi Hospital, Shivne (Shivne), Pune 411023, Mahārāshtra"
2 BHK Flat  In Vanshri Apartments for Rent  In Bavdhan,"Vanshri Apartments,, Prabhat Housing Society, Sagar Co-Operative Housing Society, Bavdhan, Pune","₹ 22,000No Extra Maintenance","₹75,000",Rent (Negotiable),https://images.nobroker.in/images/8a9f94827ace5073017acea8d61a2b6c/8a9f94827ace5073017acea8d61a2b6c_93045_21617_medium.jpg,18.4642771,73.8198096,The Grand Malhar,Bar,18.480695,73.862308,"Showroom No. 1, Crystal Corporate Besides Hdfc Bank, 572/C, Bibwewadi Kondhwa Road, Gultekdi, Pune 411037, Maharashtra"
2 BHK Flat  In Vanshri Apartments for Rent  In Bavdhan,"Vanshri Apartments,, Prabhat Housing Society, Sagar Co-Operative Housing Society, Bavdhan, Pune","₹ 22,000No Extra Maintenance","₹75,000",Rent (Negotiable),https://images.nobroker.in/images/8a9f94827ace5073017acea8d61a2b6c/8a9f94827ace5073017acea8d61a2b6c_93045_21617_medium.jpg,18.4642771,73.8198096,Monginis Sinhgad Rd,Cupcake shop,18.432795,73.803741,941735
2 BHK Flat  In Vanshri Apartments for Rent  In Bavdhan,"Vanshri Apartments,, Prabhat Housing Society, Sagar Co-Operative Housing Society, Bavdhan, Pune","₹ 22,000No Extra Maintenance","₹75,000",Rent (Negotiable),https://images.nobroker.in/images/8a9f94827ace5073017acea8d61a2b6c/8a9f94827ace5073017acea8d61a2b6c_93045_21617_medium.jpg,18.4642771,73.8198096,Blue Bay,Water park,18.434561,73.839841,Goa 403506
2 BHK Flat  In Vanshri Apartments for Rent  In Bavdhan,"Vanshri Apartments,, Prabhat Housing Society, Sagar Co-Operative Housing Society, Bavdhan, Pune","₹ 22,000No Extra Maintenance","₹75,000",Rent (Negotiable),https://images.nobroker.in/images/8a9f94827ace5073017acea8d61a2b6c/8a9f94827ace5073017acea8d61a2b6c_93045_21617_medium.jpg,18.4642771,73.8198096,Rajiv Gandhi Zoological Park,Zoo,18.452977,73.861109,"Nh 4, Katraj (Satara Road), Pune 411046, Mahārāshtra"
2 BHK Flat  In Vanshri Apartments for Rent  In Bavdhan,"Vanshri Apartments,, Prabhat Housing Society, Sagar Co-Operative Housing Society, Bavdhan, Pune","₹ 22,000No Extra Maintenance","₹75,000",Rent (Negotiable),https://images.nobroker.in/images/8a9f94827ace5073017acea8d61a2b6c/8a9f94827ace5073017acea8d61a2b6c_93045_21617_medium.jpg,18.4642771,73.8198096,Style Zone Men's Wear,Men's store,18.441185,73.79068,"Amruta Vihar, Kirkatwadi-k0Lhewadi (Sinhgad Road), Pune 411024, Mahārāshtra"
2 BHK Flat  In Vanshri Apartments for Rent  In Bavdhan,"Vanshri Apartments,, Prabhat Housing Society, Sagar Co-Operative Housing Society, Bavdhan, Pune","₹ 22,000No Extra Maintenance","₹75,000",Rent (Negotiable),https://images.nobroker.in/images/8a9f94827ace5073017acea8d61a2b6c/8a9f94827ace5073017acea8d61a2b6c_93045_21617_medium.jpg,18.4642771,73.8198096,Aashish Beer Shopee,Wine store,18.44453,73.787904,"Narveer Tanaji Malusare Road, Pune, Mahārāshtra"
2 BHK Flat  In Vanshri Apartments for Rent  In Bavdhan,"Vanshri Apartments,, Prabhat Housing Society, Sagar Co-Operative Housing Society, Bavdhan, Pune","₹ 22,000No Extra Maintenance","₹75,000",Rent (Negotiable),https://images.nobroker.in/images/8a9f94827ace5073017acea8d61a2b6c/8a9f94827ace5073017acea8d61a2b6c_93045_21617_medium.jpg,18.4642771,73.8198096,Ruchira,Restaurant,18.481267,73.854908,"Shop No 1, Treasure Park (SahakarNagar), Pune 411009, Mahārāshtra"
2 BHK Flat  In Vanshri Apartments for Rent  In Bavdhan,"Vanshri Apartments,, Prabhat Housing Society, Sagar Co-Operative Housing Society, Bavdhan, Pune","₹ 22,000No Extra Maintenance","₹75,000",Rent (Negotiable),https://images.nobroker.in/images/8a9f94827ace5073017acea8d61a2b6c/8a9f94827ace5073017acea8d61a2b6c_93045_21617_medium.jpg,18.4642771,73.8198096,Central Water And Power Research Station,Capitol building,18.44453,73.785697,941735
2 BHK Flat  In Vanshri Apartments for Rent  In Bavdhan,"Vanshri Apartments,, Prabhat Housing Society, Sagar Co-Operative Housing Society, Bavdhan, Pune","₹ 22,000No Extra Maintenance","₹75,000",Rent (Negotiable),https://images.nobroker.in/images/8a9f94827ace5073017acea8d61a2b6c/8a9f94827ace5073017acea8d61a2b6c_93045_21617_medium.jpg,18.4642771,73.8198096,Hotel Sushila,Hotel,18.44484,73.78515,"Sinhagad Road, Pune 411024, Maharashtra"
2 BHK Flat  In Vanshri Apartments for Rent  In Bavdhan,"Vanshri Apartments,, Prabhat Housing Society, Sagar Co-Operative Housing Society, Bavdhan, Pune","₹ 22,000No Extra Maintenance","₹75,000",Rent (Negotiable),https://images.nobroker.in/images/8a9f94827ace5073017acea8d61a2b6c/8a9f94827ace5073017acea8d61a2b6c_93045_21617_medium.jpg,18.4642771,73.8198096,Sai Cafe,Coffee shop,18.464564,73.860194,411043
2 BHK Flat  In Vanshri Apartments for Rent  In Bavdhan,"Vanshri Apartments,, Prabhat Housing Society, Sagar Co-Operative Housing Society, Bavdhan, Pune","₹ 22,000No Extra Maintenance","₹75,000",Rent (Negotiable),https://images.nobroker.in/images/8a9f94827ace5073017acea8d61a2b6c/8a9f94827ace5073017acea8d61a2b6c_93045_21617_medium.jpg,18.4642771,73.8198096,Ambegaon Kh,Other great outdoors,18.430642,73.841625,430723
2 BHK Flat  In Vanshri Apartments for Rent  In Bavdhan,"Vanshri Apartments,, Prabhat Housing Society, Sagar Co-Operative Housing Society, Bavdhan, Pune","₹ 22,000No Extra Maintenance","₹75,000",Rent (Negotiable),https://images.nobroker.in/images/8a9f94827ace5073017acea8d61a2b6c/8a9f94827ace5073017acea8d61a2b6c_93045_21617_medium.jpg,18.4642771,73.8198096,Sargam Bhel and Snacks,Breakfast spot,18.471479,73.863294,"Sargam Society (Sargam Apartment, near Rao Nursing Home, Bibwewadi), Pune 411037, Mahārāshtra"
2 BHK Flat  In Vanshri Apartments for Rent  In Bavdhan,"Vanshri Apartments,, Prabhat Housing Society, Sagar Co-Operative Housing Society, Bavdhan, Pune","₹ 22,000No Extra Maintenance","₹75,000",Rent (Negotiable),https://images.nobroker.in/images/8a9f94827ace5073017acea8d61a2b6c/8a9f94827ace5073017acea8d61a2b6c_93045_21617_medium.jpg,18.4642771,73.8198096,Maratha Darbar,Indian restaurant,18.429294,73.840593,"941735, Maharashtra"
